BHID, XCOLLAR , YCOLLAR , ZCOLLAR 
OC-410-004088,75156.62214,186415.4903,421.2667
OC-410-004089,75163.15257,186414.2676,421.2667
OC-410-004090,75169.39952,186412.6339,421.2667
OC-410-004091,75175.29299,186410.4649,421.2667
OC-410-004092,75181.40722,186412.0822,421.2667
OC-410-004093,75188.8596,186411.6075,421.2667
OC-410-004094,75194.90371,186409.9877,421.2667
OC-410-004095,75201.84177,186410.1761,421.2667
OC-410-004096,75133.05032,186428.0298,421.2667
OC-410-004097,75138.93262,186426.4084,421.2667
OC-410-004098,75145.20035,186425.0365,421.2667
OC-410-004099,75151.46808,186423.6646,421.2667
OC-410-004100,75157.73581,186422.2927,421.2667
OC-410-004101,75163.84318,186420.596,421.2667
OC-410-004102,75169.95055,186418.8994,421.2667
OC-410-004103,75176.82423,186417.4628,421.2667
OC-410-004104,75190.75704,186417.0536,421.2667
OC-410-004105,75196.14229,186415.734,421.2667
OC-410-004106,75202.27655,186416.7143,421.2667
OC-410-004107,75208.83455,186415.5241,421.2667
OC-410-004108,75197.53892,186420.211,421.2667
OC-410-004109,75134.48849,186433.9443,421.2667
OC-410-004110,75139.70033,186432.8769,421.2667
OC-410-004111,75145.92844,186431.3563,421.2667
OC-410-004112,75152.15655,186429.8357,421.2667
OC-410-004113,75158.38466,186428.315,421.2667
OC-410-004114,75164.61276,186426.7944,421.2667
OC-410-004115,75170.84087,186425.2738,421.2667
OC-410-004116,75177.31018,186423.9131,421.2667
OC-410-004117,75197.83316,186425.3662,421.2667
OC-410-004118,75203.18118,186423.151,421.2667
OC-410-004119,75209.73918,186421.9609,421.2667
OC-410-004120,75136.90661,186440.0588,421.2667
OC-410-004121,75140.46804,186439.3455,421.2667
OC-410-004122,75146.61604,186437.943,421.2667
OC-410-004123,75152.83181,186436.4533,421.2667
OC-410-004124,75159.22545,186435.2859,421.2667
OC-410-004125,75165.61909,186434.1185,421.2667
OC-410-004126,75171.7312,186431.6482,421.2667
OC-410-004127,75178.08583,186430.3213,421.2667
OC-410-004128,75187.12615,186431.7177,421.2667
OC-410-004129,75192.71025,186430.8587,421.2667
OC-410-004130,75198.57184,186429.9973,421.2667
OC-410-004131,75204.81239,186429.2356,421.2667
OC-410-004132,75211.05294,186428.4739,421.2667
OC-410-004133,75141.23576,186445.814,421.2667
OC-410-004134,75147.45981,186444.211,421.2667
OC-410-004135,75153.75826,186442.8781,421.2667
OC-410-004136,75160.12054,186441.3491,421.2667
OC-410-004137,75166.48283,186439.8202,421.2667
OC-410-004138,75172.62153,186438.0225,421.2667
OC-410-004139,75178.9056,186436.4134,421.2667
OC-410-004140,75187.65236,186438.2038,421.2667
OC-410-004141,75193.47352,186437.3439,421.2667
OC-410-004142,75199.23836,186436.1035,421.2667
OC-410-004143,75205.27923,186435.1379,421.2667
OC-410-004144,75211.32011,186434.1723,421.2667
OC-410-004145,75217.36098,186433.2067,421.2667
OC-410-004146,75142.06496,186452.7709,421.2667
OC-410-004147,75148.48145,186450.8012,421.2667
OC-410-004148,75154.71876,186449.2907,421.2667
OC-410-004149,75161.00552,186447.6748,421.2667
OC-410-004150,75167.39535,186446.0234,421.2667
OC-410-004151,75173.51186,186444.3969,421.2667
OC-410-004152,75181.88326,186445.5514,421.2667
OC-410-004153,75188.17856,186444.6899,421.2667
OC-410-004154,75194.2368,186443.8292,421.2667
OC-410-004155,75200.27787,186442.4839,421.2667
OC-410-004156,75206.7732,186441.9067,421.2667
OC-410-004157,75213.02688,186441.1647,421.2667
OC-410-004158,75219.13456,186440.4407,421.2667
OC-410-004159,75222.65007,186442.8775,421.2667
OC-410-004160,75144.2847,186459.054,421.2667
OC-410-004161,75149.50309,186457.3914,421.2667
OC-410-004162,75155.67927,186455.7034,421.2667
OC-410-004163,75161.89049,186454.0005,421.2667
OC-410-004164,75168.60293,186454.1382,421.2667
OC-410-004165,75176.11416,186452.8991,421.2667
OC-410-004166,75182.40946,186452.0375,421.2667
OC-410-004167,75188.70477,186451.176,421.2667
OC-410-004168,75195.00008,186450.3144,421.2667
OC-410-004169,75201.13124,186449.3689,421.2667
OC-410-004170,75207.48371,186448.4357,421.2667
OC-410-004171,75213.83617,186447.5023,421.2667
OC-410-004172,75220.18865,186446.5691,421.2667
OC-410-004173,75162.87264,186460.3368,421.2667
OC-410-004174,75225.09427,186448.5003,421.2667
OC-410-004175,75147.04424,186463.5057,421.2667
OC-410-004176,75150.52473,186463.9816,421.2667
OC-410-004177,75156.63978,186462.1161,421.2667
OC-410-004178,75163.10148,186461.1115,421.2667
OC-410-004179,75169.63385,186460.2492,421.2667
OC-410-004180,75176.16623,186459.3868,421.2667
OC-410-004181,75182.6986,186458.5244,421.2667
OC-410-004182,75189.23098,186457.6621,421.2667
OC-410-004183,75195.76335,186456.7997,421.2667
OC-410-004184,75201.98461,186456.2538,421.2667
OC-410-004185,75208.3324,186455.2258,421.2667
OC-410-004186,75214.68017,186454.1977,421.2667
OC-410-004187,75221.02796,186453.1696,421.2667
OC-410-004188,75227.26293,186451.7372,421.2667
OC-410-004189,75148.70246,186469.4689,421.2667
OC-410-004190,75148.82119,186469.2365,421.2667
OC-410-004191,75151.44886,186469.2971,421.2667
OC-410-004192,75157.83843,186468.444,421.2667
OC-410-004193,75164.228,186467.5909,421.2667
OC-410-004194,75170.61758,186466.7378,421.2667
OC-410-004195,75177.00715,186465.8846,421.2667
OC-410-004196,75183.39672,186465.0315,421.2667
OC-410-004197,75189.7863,186464.1784,421.2667
OC-410-004198,75196.17587,186463.3253,421.2667
OC-410-004199,75203.32105,186462.358,421.2667
OC-410-004200,75209.12487,186461.4118,421.2667
OC-410-004201,75215.55309,186460.4784,421.2667
OC-410-004202,75221.96827,186459.526,421.2667
OC-410-004203,75228.31884,186458.8231,421.2667
OC-410-004204,75234.80307,186456.9683,421.2667
OC-410-004205,75152.2048,186475.4888,421.2667
OC-410-004206,75158.54531,186474.6834,421.2667
OC-410-004207,75164.88583,186473.878,421.2667
OC-410-004208,75171.22634,186473.0726,421.2667
OC-410-004209,75177.56685,186472.2672,421.2667
OC-410-004210,75183.90736,186471.4618,421.2667
OC-410-004211,75190.24787,186470.6563,421.2667
OC-410-004212,75196.58838,186469.8509,421.2667
OC-410-004213,75210.11332,186467.4003,421.2667
OC-410-004214,75216.61812,186466.515,421.2667
OC-410-004215,75222.86287,186465.8512,421.2667
OC-410-004216,75229.33583,186464.5559,421.2667
OC-410-004217,75235.74986,186463.5598,421.2667
OC-410-004218,75241.66756,186463.3674,421.2667
OC-410-004219,75159.27266,186481.1362,421.2667
OC-410-004220,75165.82002,186480.2518,421.2667
OC-410-004221,75172.36738,186479.3673,421.2667
OC-410-004222,75178.91474,186478.4828,421.2667
OC-410-004223,75185.4621,186477.5984,421.2667
OC-410-004224,75191.19082,186477.0822,421.2667
OC-410-004225,75197.0009,186476.3765,421.2667
OC-410-004226,75210.97553,186473.9296,421.2667
OC-410-004227,75217.44347,186472.9608,421.2667
OC-410-004228,75223.88151,186472.0358,421.2667
OC-410-004229,75230.41271,186470.9685,421.2667
OC-410-004230,75236.39554,186469.976,421.2667
OC-410-004231,75242.40555,186469.0956,421.2667
OC-410-004232,75160.6655,186487.5241,421.2667
OC-410-004233,75166.9633,186486.7354,421.2667
OC-410-004234,75173.26111,186485.9467,421.2667
OC-410-004235,75185.85672,186484.3693,421.2667
OC-410-004236,75192.13376,186483.508,421.2667
OC-410-004237,75198.18847,186482.4386,421.2667
OC-410-004238,75211.73217,186480.24,421.2667
OC-410-004239,75218.52458,186479.1854,421.2667
OC-410-004240,75224.80514,186478.3812,421.2667
OC-410-004241,75231.31357,186477.0025,421.2667
OC-410-004242,75237.55949,186476.7357,421.2667
OC-410-004243,75244.14219,186475.8636,421.2667
OC-410-004244,75252.8578,186476.0454,421.2667
OC-410-004245,75161.221,186494.703,421.2667
OC-410-004246,75167.8779,186493.8731,421.2667
OC-410-004247,75174.20776,186492.972,421.2667
OC-410-004248,75180.4275,186491.7702,421.2667
OC-410-004249,75186.89493,186490.7962,421.2667
OC-410-004250,75193.07671,186489.9339,421.2667
OC-410-004251,75199.37604,186488.5006,421.2667
OC-410-004252,75211.69606,186488.0006,421.2667
OC-410-004253,75218.26589,186487.0033,421.2667
OC-410-004254,75224.76737,186486.0852,421.2667
OC-410-004255,75231.26879,186485.1672,421.2667
OC-410-004256,75237.77021,186484.2492,421.2667
OC-410-004257,75244.27163,186483.3312,421.2667
OC-410-004258,75250.5631,186482.9577,421.2667
OC-410-004259,75158.92047,186499.9525,421.2667
OC-410-004260,75162.03901,186501.2144,421.2667
OC-410-004261,75168.5185,186500.3043,421.2667
OC-410-004262,75174.99798,186499.3941,421.2667
OC-410-004263,75181.26062,186498.2239,421.2667
OC-410-004264,75187.78108,186497.6045,421.2667
OC-410-004265,75194.10287,186496.1176,421.2667
OC-410-004266,75200.56362,186494.5627,421.2667
OC-410-004267,75206.82143,186493.7689,421.2667
OC-410-004268,75212.91268,186494.1161,421.2667
OC-410-004269,75219.70748,186493.243,421.2667
OC-410-004270,75226.04644,186492.4665,421.2667
OC-410-004271,75232.53319,186491.5573,421.2667
OC-410-004272,75239.01996,186490.648,421.2667
OC-410-004273,75245.50668,186489.7387,421.2667
OC-410-004274,75251.28786,186489.4387,421.2667
OC-410-004275,75162.80878,186507.9212,421.2667
OC-410-004276,75169.15909,186506.7355,421.2667
OC-410-004277,75175.70793,186505.7599,421.2667
OC-410-004278,75182.09373,186504.6777,421.2667
OC-410-004279,75188.27816,186503.6462,421.2667
OC-410-004280,75194.74445,186502.6439,421.2667
OC-410-004281,75201.21074,186501.6416,421.2667
OC-410-004282,75207.93279,186500.2201,421.2667
OC-410-004283,75213.81339,186500.8408,421.2667
OC-410-004284,75220.79181,186499.2671,421.2667
OC-410-004285,75227.07569,186498.8807,421.2667
OC-410-004286,75233.54463,186497.848,421.2667
OC-410-004287,75239.885,186496.8929,421.2667
OC-410-004288,75246.31345,186495.854,421.2667
OC-410-004289,75254.21772,186494.9144,421.2667
OC-410-004290,75169.79969,186513.1667,421.2667
OC-410-004291,75176.52241,186512.1547,421.2667
OC-410-004292,75182.92685,186511.1315,421.2667
OC-410-004293,75189.33129,186510.1082,421.2667
OC-410-004294,75195.73573,186509.085,421.2667
OC-410-004295,75202.14017,186508.0617,421.2667
OC-410-004296,75208.91401,186506.7277,421.2667
OC-410-004297,75214.80083,186507.257,421.2667
OC-410-004298,75222.00402,186506.2444,421.2667
OC-410-004299,75228.10494,186505.2948,421.2667
OC-410-004300,75234.55607,186504.1387,421.2667
OC-410-004301,75240.75007,186503.1377,421.2667
OC-410-004302,75246.62853,186502.1413,421.2667
OC-410-004303,75252.98098,186501.1963,421.2667
OC-410-004304,75171.08679,186519.5558,421.2667
OC-410-004305,75177.31061,186518.4947,421.2667
OC-410-004306,75183.79256,186517.5124,421.2667
OC-410-004307,75190.27451,186516.53,421.2667
OC-410-004308,75196.94448,186515.5797,421.2667
OC-410-004309,75203.20173,186514.4211,421.2667
OC-410-004310,75209.89524,186513.2353,421.2667
OC-410-004311,75216.77629,186515.0281,421.2667
OC-410-004312,75222.51552,186512.6587,421.2667
OC-410-004313,75229.13419,186511.709,421.2667
OC-410-004314,75235.58279,186510.4089,421.2667
OC-410-004315,75241.61514,186509.3826,421.2667
OC-410-004316,75247.76883,186508.1719,421.2667
OC-410-004317,75251.49781,186507.5829,421.2667
OC-410-004318,75171.60641,186525.9764,421.2667
OC-410-004319,75178.11988,186524.8068,421.2667
OC-410-004320,75184.6149,186523.8353,421.2667
OC-410-004321,75191.10993,186522.8638,421.2667
OC-410-004322,75197.60495,186521.8923,421.2667
OC-410-004323,75204.09997,186520.9209,421.2667
OC-410-004324,75210.87646,186519.7428,421.2667
OC-410-004325,75217.08345,186520.1963,421.2667
OC-410-004326,75223.2893,186519.3884,421.2667
OC-410-004327,75230.16344,186518.1231,421.2667
OC-410-004328,75236.59089,186516.9406,421.2667
OC-410-004329,75242.71149,186516.0782,421.2667
OC-410-004330,75249.12954,186514.907,421.2667
OC-410-004331,75254.83653,186514.133,421.2667
OC-410-004332,75172.8176,186532.0592,421.2667
OC-410-004333,75178.99798,186531.3698,421.2667
OC-410-004334,75185.61728,186530.2317,421.2667
OC-410-004335,75192.23658,186529.0937,421.2667
OC-410-004336,75198.98646,186528.3614,421.2667
OC-410-004337,75204.99822,186527.4206,421.2667
OC-410-004338,75211.85769,186526.2504,421.2667
OC-410-004339,75219.57445,186524.7548,421.2667
OC-410-004340,75225.70845,186529.2349,421.2667
OC-410-004341,75231.19268,186524.5373,421.2667
OC-410-004342,75237.32417,186523.5395,421.2667
OC-410-004343,75243.54807,186522.5964,421.2667
OC-410-004344,75249.45877,186521.4158,421.2667
OC-410-004345,75254.70792,186520.8154,421.2667
OC-410-004346,75220.51344,186528.1951,421.2667
OC-410-004347,75224.40507,186525.0848,421.2667
OC-410-004348,75180.083,186537.8233,421.2667
OC-410-004349,75186.53636,186536.8475,421.2667
OC-410-004350,75192.98973,186535.8718,421.2667
OC-410-004351,75199.44309,186534.896,421.2667
OC-410-004352,75205.89646,186533.9203,421.2667
OC-410-004353,75212.43918,186533.0808,421.2667
OC-410-004354,75218.95741,186533.4286,421.2667
OC-410-004355,75231.85321,186530.8878,421.2667
OC-410-004356,75237.94899,186530.1097,421.2667
OC-410-004357,75244.48251,186529.4485,421.2667
OC-410-004358,75250.9936,186528.2922,421.2667
OC-410-004359,75173.87173,186542.3355,421.2667
OC-410-004360,75235.68182,186534.1485,421.2667
OC-410-004361,75240.3689,186532.7972,421.2667
OC-410-004362,75181.04531,186544.0879,421.2667
OC-410-004363,75187.43609,186543.0697,421.2667
OC-410-004364,75193.82686,186542.0515,421.2667
OC-410-004365,75200.21764,186541.0332,421.2667
OC-410-004366,75206.86827,186540.0831,421.2667
OC-410-004367,75213.02067,186539.9111,421.2667
OC-410-004368,75220.19408,186538.4174,421.2667
OC-410-004369,75226.69819,186537.4961,421.2667
OC-410-004370,75249.16131,186534.3891,421.2667
OC-410-004371,75206.3865,186540.2169,421.2667
OC-410-004372,75175.70484,186548.6044,421.2667
OC-410-004373,75182.15883,186550.375,421.2667
OC-410-004374,75188.65276,186549.5338,421.2667
OC-410-004375,75194.77712,186548.5017,421.2667
OC-410-004376,75201.04875,186547.3057,421.2667
OC-410-004377,75207.76075,186546.5549,421.2667
OC-410-004378,75214.34691,186545.6441,421.2667
OC-410-004379,75220.77697,186544.8262,421.2667
OC-410-004380,75227.10711,186544.1401,421.2667
OC-410-004381,75233.73765,186543.0261,421.2667
OC-410-004382,75240.35982,186542.0812,421.2667
OC-410-004383,75246.81275,186543.4378,421.2667
OC-410-004384,75207.32038,186546.1098,421.2667
OC-410-004385,75177.53794,186554.8732,421.2667
OC-410-004386,75183.10599,186556.9112,421.2667
OC-410-004387,75189.49517,186555.9597,421.2667
OC-410-004388,75195.26103,186555.2601,421.2667
OC-410-004389,75201.33434,186554.2596,421.2667
OC-410-004390,75208.65323,186553.0266,421.2667
OC-410-004391,75215.16752,186552.098,421.2667
OC-410-004392,75221.5715,186551.3945,421.2667
OC-410-004393,75227.77564,186550.9546,421.2667
OC-410-004394,75234.7297,186549.1704,421.2667
OC-410-004395,75240.83232,186548.8085,421.2667
OC-410-004396,75245.91746,186549.3674,421.2667
OC-410-004397,75179.37104,186561.1421,421.2667
OC-410-004398,75184.18046,186563.3117,421.2667
OC-410-004399,75190.54034,186562.0501,421.2667
OC-410-004400,75209.54571,186559.4983,421.2667
OC-410-004401,75215.98812,186558.552,421.2667
OC-410-004402,75222.28867,186557.9052,421.2667
OC-410-004403,75228.66271,186557.016,421.2667
OC-410-004404,75235.41295,186556.0341,421.2667
OC-410-004405,75242.29135,186556.3836,421.2667
OC-410-004406,75185.25493,186569.7121,421.2667
OC-410-004407,75191.2478,186568.4557,421.2667
OC-410-004408,75204.06765,186566.9343,421.2667
OC-410-004409,75210.43818,186565.9701,421.2667
OC-410-004410,75216.80872,186565.0059,421.2667
OC-410-004411,75223.17925,186564.0416,421.2667
OC-410-004412,75229.54979,186563.0774,421.2667
OC-410-004413,75235.92032,186562.1131,421.2667
OC-410-004414,75240.27137,186562.537,421.2667
OC-410-004415,75186.00001,186576.2838,421.2667
OC-410-004416,75192.40143,186574.7844,421.2667
OC-410-004417,75198.88313,186574.0466,421.2667
OC-410-004418,75205.36482,186573.3088,421.2667
OC-410-004419,75211.84651,186572.571,421.2667
OC-410-004420,75218.3282,186571.8332,421.2667
OC-410-004421,75224.67236,186570.8916,421.2667
OC-410-004422,75230.93054,186570.0895,421.2667
OC-410-004423,75237.24519,186569.6602,421.2667
OC-410-004424,75193.05865,186581.8555,421.2667
OC-410-004425,75199.47557,186581.087,421.2667
OC-410-004426,75205.8925,186580.3185,421.2667
OC-410-004427,75212.30942,186579.55,421.2667
OC-410-004428,75218.72634,186578.7815,421.2667
OC-410-004429,75225.14327,186578.013,421.2667
OC-410-004430,75231.78476,186576.2356,421.2667
OC-410-004431,75187.90834,186586.7122,421.2667
OC-410-004432,75193.73897,186588.4804,421.2667
OC-410-004433,75200.33532,186587.5968,421.2667
OC-410-004434,75206.84565,186586.1572,421.2667
OC-410-004435,75213.29237,186585.8438,421.2667
OC-410-004436,75220.07956,186584.4472,421.2667
OC-410-004437,75225.94685,186583.8606,421.2667
OC-410-004438,75232.59819,186582.4237,421.2667
OC-410-004439,75194.83516,186594.2859,421.2667
OC-410-004440,75200.91918,186594.3038,421.2667
OC-410-004441,75207.81688,186592.6614,421.2667
OC-410-004442,75213.97784,186589.6034,421.2667
OC-410-998-001,75368.946,186364.113,420
OC-410-998-002,75362.696,186367.713,420
OC-410-998-003,75362.696,186374.913,420
OC-410-998-004,75362.696,186382.113,420
OC-410-998-005,75362.696,186389.313,420
OC-410-998-006,75356.446,186364.113,420
OC-410-998-007,75356.446,186371.313,420
OC-410-998-008,75356.446,186378.513,420
OC-410-998-009,75356.446,186385.713,420
OC-410-998-010,75356.446,186392.913,420
OC-410-998-011,75356.446,186400.113,420
OC-410-998-012,75356.446,186407.313,420
OC-410-998-013,75356.446,186414.513,420
OC-410-998-014,75356.446,186421.713,420
OC-410-998-015,75350.196,186360.513,420
OC-410-998-016,75350.196,186367.713,420
OC-410-998-017,75350.196,186374.913,420
OC-410-998-018,75350.196,186382.113,420
OC-410-998-019,75350.196,186389.313,420
OC-410-998-020,75350.196,186396.513,420
OC-410-998-021,75350.196,186403.713,420
OC-410-998-022,75350.196,186410.913,420
OC-410-998-023,75350.196,186418.113,420
OC-410-998-024,75350.196,186425.313,420
OC-410-998-025,75350.196,186432.513,420
OC-410-998-026,75350.196,186439.713,420
OC-410-998-027,75350.196,186446.913,420
OC-410-998-028,75343.946,186356.913,420
OC-410-998-029,75343.946,186364.113,420
OC-410-998-030,75343.946,186371.313,420
OC-410-998-031,75343.946,186378.513,420
OC-410-998-032,75343.946,186385.713,420
OC-410-998-033,75343.946,186392.913,420
OC-410-998-034,75343.946,186400.113,420
OC-410-998-035,75343.946,186407.313,420
OC-410-998-036,75343.946,186414.513,420
OC-410-998-037,75343.946,186421.713,420
OC-410-998-038,75343.946,186428.913,420
OC-410-998-039,75343.946,186436.113,420
OC-410-998-040,75343.946,186443.313,420
OC-410-998-041,75343.946,186450.513,420
OC-410-998-042,75343.946,186457.713,420
OC-410-998-043,75343.946,186464.913,420
OC-410-998-044,75343.946,186472.113,420
OC-410-998-045,75337.696,186353.313,420
OC-410-998-046,75337.696,186360.513,420
OC-410-998-047,75337.696,186367.713,420
OC-410-998-048,75337.696,186374.913,420
OC-410-998-049,75337.696,186382.113,420
OC-410-998-050,75337.696,186389.313,420
OC-410-998-051,75337.696,186396.513,420
OC-410-998-052,75337.696,186403.713,420
OC-410-998-053,75337.696,186410.913,420
OC-410-998-054,75337.696,186418.113,420
